Date,O3,CO,SO2,NO2,O3 AQI,CO AQI,SO2 AQI,NO2 AQI,PM2.5,PM10,AWND,PRCP,TAVG,year,month,season
2013-01-06,0.0231176,0.8266667999999999,0.20189720000000003,20.346291200000003,35.2,16.0,2.6,35.8,14.846153846153847,7.0,5.816,0.060357142857142866,5.211640211640211,2013,1,Winter
2013-01-07,0.0148002,0.7733334000000001,0.40577060000000004,25.9540582,28.8,13.6,0.8,42.4,8.773684210526316,12.0,6.845000000000001,0.028703703703703703,8.121693121693122,2013,1,Winter
2013-01-10,0.0354352,0.47931819999999997,0.11640320000000001,10.9874546,35.0,6.6,0.2,24.8,6.0476190476190474,16.0,12.772,0.0387037037037037,4.417989417989416,2013,1,Winter
2013-01-11,0.031776599999999974,0.4883332,0.14675880000000002,10.9011532,33.6,7.0,0.6,29.2,3.2583333333333333,8.0,9.955,0.006792452830188679,1.9312169312169303,2013,1,Winter
2013-01-12,0.0166824,0.6083332,0.25490119999999994,21.1564098,28.8,11.8,0.4,37.2,9.776923076923078,8.0,4.542,0.0001923076923076923,2.142857142857141,2013,1,Winter
2013-01-13,0.0233528,0.868333,0.3072726,22.071514999999998,33.8,14.8,1.4,35.6,14.373684210526317,14.0,4.629,0.0,2.2222222222222223,2013,1,Winter
2013-01-14,0.016599999999999997,0.7775,0.509486,27.956805399999997,26.4,11.2,1.4,40.8,6.2,9.0,7.181,0.0,1.48148148148148,2013,1,Winter
2013-01-15,0.014941,0.9408336,0.8818972,30.8687878,26.6,15.4,2.4,43.6,11.100000000000001,14.0,5.055,0.0007547169811320754,5.846560846560847,2013,1,Winter
2013-01-24,0.007646999999999999,0.6510417500000001,0.18279225,18.057197,13.5,12.25,0.5,28.75,6.845454545454545,11.0,4.9670000000000005,0.7209090909090908,10.555555555555555,2013,1,Winter
2013-01-25,0.00604425,0.8291665,0.19021749999999998,22.82178025,9.25,12.75,0.25,27.0,7.844444444444445,7.0,4.789,0.30056603773584906,10.767195767195766,2013,1,Winter
2013-01-26,0.01999975,0.64375,0.293824,14.3710475,22.75,9.25,1.25,23.5,8.775,1.0,5.748,0.16226415094339622,11.71957671957672,2013,1,Winter
2013-01-27,0.030926500000000003,0.47812499999999997,0.13333299999999998,7.01316275,32.25,6.75,0.25,17.0,6.116666666666667,4.0,9.909,0.10611111111111111,6.851851851851853,2013,1,Winter
2013-01-28,0.03158825,0.45624975,0.19525699999999996,8.966666499999999,34.25,5.75,0.75,18.75,3.4,4.0,11.274,0.046,4.391534391534392,2013,1,Winter
2013-01-29,0.01261775,0.6989585,0.64229225,24.03844725,21.75,13.0,1.0,35.0,7.779999999999999,7.0,7.1370000000000005,0.0016,7.063492063492064,2013,1,Winter
2013-02-03,0.016588,0.64062525,0.3539524999999999,18.200947,29.5,9.75,1.5,30.0,7.984999999999999,1.0,4.294,0.006346153846153847,13.624338624338625,2013,2,Winter
